age;default;housing;loan;campaign;pdays;previous;income;converted;balance_log;balance_negative;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;job_unknown;marital_married;marital_single;education_0;education_1;education_2;contact_telephone;contact_unknown;poutcome_other;poutcome_success;poutcome_unknown;month_aug;month_dec;month_feb;month_jan;month_jul;month_jun;month_mar;month_may;month_nov;month_oct;month_sep
58;0;0;1;1;999;0;7697;0;5.645446897643238;0;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;0;2;999;0;13000;0;5.5909869805108565;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;0;0;2;999;0;13000;1;6.588926477533519;0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
47;0;0;0;3;999;0;11895;0;3.9318256327243257;0;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
43;0;0;0;13;999;0;11484;0;7.563719668414366;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;1;2;999;0;13000;0;5.940171252720432;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
45;0;0;0;10;999;0;15000;0;8.452974619089586;0;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;1;0;24;999;0;16800;0;5.54907608489522;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;2;999;0;11895;0;-6.692083742506628;1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;0;1;2;999;0;13000;0;-1.0986122886681098;1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;1;0;5;999;0;13000;0;6.161207321695077;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
41;0;0;0;1;999;0;14400;0;5.170483995038151;0;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;0;1;1;999;0;12600;0;-6.0112671744041615;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
30;0;0;1;3;999;0;13000;0;5.003946305945459;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
44;0;0;0;1;999;0;13000;0;-3.2188758248682006;1;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;0;1;999;0;5742;0;5.723585101952381;0;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;0;1;1;999;0;15000;0;1.0986122886681098;0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
36;0;1;0;11;999;0;13000;0;-5.733341276897746;1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;0;1;999;0;11484;0;1.3862943611198906;0;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;1;1;1;999;0;11895;0;-4.02535169073515;1;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;1;1;999;0;13000;0;3.970291913552122;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
60;0;0;0;15;999;0;16800;0;7.3613754289773485;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
36;1;1;0;17;999;0;13000;0;-5.981414211254481;1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
49;0;0;0;4;999;0;13000;0;8.328692583545568;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;0;3;999;0;13000;0;6.206575926724928;0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
46;0;1;0;11;999;0;16800;0;4.31748811353631;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
50;0;0;1;1;999;0;11895;0;4.532599493153256;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
50;0;0;0;1;999;0;13000;0;1.791759469228055;0;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;1;999;0;12600;0;6.343880434126331;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;0;0;1;999;0;16800;0;8.36985260351753;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
30;0;0;0;1;999;0;12600;0;5.746203190540153;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;0;0;1;999;0;11895;0;3.2188758248682006;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;1;1;999;0;12600;0;4.007333185232471;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;1;1;1;999;0;15000;0;6.023447592961033;0;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;1;999;0;16800;0;-4.941642422609304;1;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;15000;0;-5.726847747587197;1;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;0;1;1;999;0;12600;0;5.351858133476067;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;1;1;999;0;12600;0;6.313548046277095;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;0;1;1;999;0;11895;0;3.4657359027997265;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
45;0;0;1;7;999;0;13000;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
59;0;0;0;1;999;0;7697;0;5.220355825078324;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
46;0;0;0;1;999;0;7091;0;6.333279628139691;0;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;1;0;1;999;0;16800;0;7.6511201757027;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
44;0;0;1;2;999;0;16800;0;5.267858159063328;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;0;3;999;0;13000;0;1.791759469228055;0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
53;0;0;1;1;999;0;16800;0;4.204692619390966;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
46;0;1;1;1;999;0;13000;0;-5.135798437050262;1;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
35;0;0;1;1;999;0;15000;0;7.880048200971577;0;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
56;0;0;0;1;999;0;13000;0;2.5649493574615367;0;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
60;0;0;1;1;999;0;16800;0;4.330733340286331;0;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
36;0;0;0;26;999;0;11895;0;-5.552959584921617;1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;1;0;1;999;0;13000;0;5.14166355650266;0;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
60;0;0;1;2;999;0;11895;0;-4.454347296253507;1;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;1;1;999;0;16800;0;6.887552571664617;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;1;1;999;0;16800;0;4.919980925828125;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;1;999;0;11895;0;-5.556828061699537;1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;1;999;0;16800;0;4.605170185988092;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;0;1;999;0;7697;0;5.017279836814924;0;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;0;1;999;0;13000;0;6.1675164908883415;0;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;1;1;999;0;15000;0;5.424950017481403;0;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;12600;0;-5.937536205082426;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
31;0;0;1;4;999;0;16800;1;5.6937321388027;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
39;0;0;1;1;999;0;12600;0;7.415776975415394;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;16800;0;4.812184355372417;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;1;1;999;0;13000;0;-4.51085950651685;1;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;1;1;1;999;0;13000;0;7.187657164114956;0;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;0;0;1;999;0;16800;0;-5.60947179518496;1;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;1;0;1;999;0;11895;0;-4.897839799950911;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;1;1;1;999;0;11895;0;1.0986122886681098;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
35;0;0;0;1;999;0;15000;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;1;1;1;999;0;15000;1;-6.4425401664681985;1;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
52;1;0;0;1;999;0;15000;1;-6.150602768446279;1;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
30;0;0;1;1;999;0;13000;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;1;1;1;999;0;16800;0;7.002155954403621;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;0;0;1;999;0;15000;0;5.2574953720277815;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
45;1;1;0;5;999;0;13000;0;-6.406879986069314;1;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;1;1;999;0;12600;0;-5.993961427306569;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
36;0;0;1;4;999;0;12600;0;4.23410650459726;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
51;0;0;1;3;999;0;12600;0;3.6635616461296463;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;11895;0;5.676753802268282;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;1;0;0;1;999;0;16800;0;1.0986122886681098;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
58;0;1;1;3;999;0;7697;0;5.579729825986222;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
57;0;0;1;1;999;0;7697;0;6.937314081223682;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
56;0;0;0;2;999;0;7697;0;4.477336814478207;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
58;0;1;0;4;999;0;13000;0;7.284820912568604;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;1;0;0;1;999;0;13000;0;-5.3981627015177525;1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;1;1;2;999;0;14400;0;-4.584967478670572;1;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;1;0;1;1;999;0;11895;1;0.0;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;0;0;1;999;0;13000;0;7.150701457592526;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
36;0;0;0;1;999;0;16800;0;4.859812404361672;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
46;0;0;0;1;999;0;16800;0;1.3862943611198906;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;0;1;1;999;0;13000;0;6.466144724237619;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;0;1;999;0;13000;0;4.927253685157205;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;0;1;999;0;7091;0;6.1224928095143865;0;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;12600;0;-3.58351893845611;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
39;0;0;1;1;999;0;13000;0;5.442417710521793;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;0;1;999;0;16800;0;3.9512437185814275;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;1;0;1;1;999;0;15000;0;-4.007333185232471;1;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;0;1;1;999;0;14400;0;2.0794415416798357;0;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
45;0;0;1;1;999;0;11895;0;9.424644974623188;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;0;1;999;0;13000;0;1.0986122886681098;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;1;1;999;0;15000;0;3.1354942159291497;0;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
32;0;0;1;1;999;0;13000;0;-5.288267030694535;1;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;3;999;0;12600;0;0.0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;1;1;999;0;12600;0;4.976733742420574;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;1;1;1;999;0;13000;0;-6.175867270105761;1;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;0;1;999;0;16800;0;5.860786223465865;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
56;0;0;1;1;999;0;13000;0;5.170483995038151;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;0;1;999;0;15000;1;6.313548046277095;0;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
33;0;0;0;1;999;0;12600;0;6.432940092739179;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
55;0;0;1;1;999;0;7697;0;5.288267030694535;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;1;999;0;11895;1;0.0;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
38;0;0;1;1;999;0;12600;0;-2.70805020110221;1;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;0;1;999;0;13000;0;4.477336814478207;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
58;0;0;1;2;999;0;7697;0;-5.442417710521793;1;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;3;999;0;13000;1;4.624972813284271;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;0;1;1;999;0;13000;0;7.350516171833998;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
40;0;0;1;1;999;0;13000;0;-3.828641396489095;1;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
30;0;0;1;2;999;0;11895;0;4.941642422609304;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;13000;0;-4.51085950651685;1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
58;0;0;1;1;999;0;11895;0;-6.234410725718371;1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
59;0;0;1;1;999;0;7697;0;6.7226297948554485;0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
48;0;0;1;1;999;0;16800;0;7.009408932708637;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
59;0;0;1;1;999;0;13000;0;4.919980925828125;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
34;0;0;1;1;999;0;12600;0;-5.298317366548036;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
53;0;1;1;1;999;0;11895;0;-6.727431724850855;1;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
42;0;0;1;2;999;0;7091;0;-5.648974238161206;1;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;1;999;0;11895;0;5.389071729816501;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;1;999;0;16800;0;7.562161631225652;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;0;0;1;999;0;12600;1;7.914617709040679;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
41;0;0;0;1;999;0;12600;0;3.295836866004329;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
45;0;0;1;1;999;0;13000;0;-6.535241271013659;1;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;0;0;2;999;0;13000;0;3.9318256327243257;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;1;999;0;16800;0;5.752572638825633;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
51;0;0;1;2;999;0;11895;0;6.336825731146441;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;0;0;1;1;999;0;16800;0;3.5263605246161616;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;0;0;0;1;999;0;15000;0;6.915723448631314;0;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
39;0;0;0;1;999;0;13000;0;4.477336814478207;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
30;0;0;1;1;999;0;5742;0;-4.983606621708336;1;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
25;0;0;1;1;999;0;15000;0;-3.8066624897703196;1;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
29;0;0;1;2;999;0;16800;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
39;0;0;0;2;999;0;11895;0;4.875197323201151;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
27;1;0;1;1;999;0;16800;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
28;0;1;0;2;999;0;14400;0;7.166265974133638;0;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
38;0;0;1;1;999;0;12600;0;5.82600010738045;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
60;0;0;0;1;999;0;7697;0;5.638354669333745;0;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
26;1;0;0;1;999;0;13000;0;4.31748811353631;0;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
