age;education;default;housing;loan;previously_contacted;balance_negative;balance_log;converted;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;job_unknown;marital_married;marital_single
60;-1;0;0;0;0;0;8.171599480345463;0;True;False;False;False;False;False;False;False;False;False;False;True;False
52;-1;0;0;0;0;0;5.683579767338681;1;False;False;False;False;True;False;False;False;False;False;False;True;False
58;0;0;0;0;0;0;7.711101251840158;0;False;False;False;False;False;False;False;False;False;False;False;True;False
59;1;0;0;0;0;0;7.594381242551817;0;False;False;False;False;False;True;False;False;False;False;False;True;False
51;-1;0;0;0;0;0;5.2832037287379885;0;False;False;False;False;False;False;False;False;False;False;False;False;True
42;2;0;0;0;0;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;False;False
38;1;1;0;0;0;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;False;True
39;1;0;0;0;0;0;8.942983665985647;0;True;False;False;False;False;False;False;False;False;False;False;True;False
49;1;0;0;0;0;0;6.587550014824796;0;False;False;False;False;False;False;True;False;False;False;False;False;False
37;1;0;0;0;0;0;6.784457062637643;0;False;False;False;False;False;True;False;False;False;False;False;True;False
54;-1;0;0;0;0;0;8.474285690404962;0;False;False;True;False;False;False;False;False;False;False;False;True;False
51;-1;0;0;0;0;0;7.037027614686276;0;True;False;False;False;False;False;False;False;False;False;False;True;False
42;0;1;0;0;0;0;2.833213344056216;0;False;False;True;False;False;False;False;False;False;False;False;True;False
58;-1;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
37;1;0;1;0;0;0;6.278521424165844;0;False;False;False;False;False;False;True;False;False;False;False;False;False
37;-1;0;1;0;0;0;6.139884552226255;0;False;False;False;False;False;False;False;False;False;False;False;True;False
45;2;0;0;0;0;0;6.016157159698354;0;False;False;False;True;False;False;False;False;False;False;False;True;False
51;-1;0;0;0;0;0;6.709304340258298;0;False;False;True;False;False;False;False;False;False;False;False;True;False
36;2;0;0;0;0;0;7.831220214604293;0;False;False;False;False;False;True;False;False;False;False;False;True;False
43;2;0;0;0;0;0;8.616857514529183;0;False;False;False;True;False;False;False;False;False;False;False;True;False
51;0;0;0;0;0;0;8.865170419651774;0;True;False;False;False;False;False;False;False;False;False;False;True;False
42;-1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;True;False
42;1;0;0;0;0;0;4.6443908991413725;0;True;False;False;False;False;False;False;False;False;False;False;True;False
38;1;0;1;0;0;0;5.8916442118257715;0;True;False;False;False;False;False;False;False;False;False;False;True;False
60;0;0;1;0;0;0;8.74957394808293;0;False;False;False;False;True;False;False;False;False;False;False;True;False
57;0;0;0;0;0;0;4.07753744390572;0;False;False;True;False;False;False;False;False;False;False;False;True;False
57;0;0;0;0;0;0;5.981414211254481;0;False;False;True;False;False;False;False;False;False;False;False;False;False
59;1;0;0;0;0;0;7.048386408721883;0;False;False;False;False;True;False;False;False;False;False;False;False;True
57;0;0;0;0;0;0;5.8944028342648505;0;False;False;False;False;False;False;True;False;False;False;False;False;False
40;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;True;False
31;1;1;1;1;0;1;-2.302585092994046;0;True;False;False;False;False;False;False;False;False;False;False;False;True
49;2;0;0;0;0;0;5.953243334287785;0;False;True;False;False;False;False;False;False;False;False;False;True;False
42;2;0;0;0;0;0;7.0925737159746784;0;False;False;False;False;False;True;False;False;False;False;False;True;False
39;1;0;0;0;0;0;3.58351893845611;0;False;False;False;False;False;False;False;False;False;False;False;False;True
54;2;0;0;0;0;0;4.248495242049359;0;False;False;False;True;False;False;False;False;False;False;False;True;False
52;0;0;0;0;0;0;7.541683099882111;0;True;False;False;False;False;False;False;False;False;False;False;True;False
39;1;0;1;1;0;0;1.0986122886681098;0;False;False;False;False;False;False;True;False;False;False;False;False;False
46;1;0;0;0;0;0;5.940171252720432;0;False;False;False;False;False;False;True;False;False;False;False;True;False
51;-1;0;0;0;0;0;2.5649493574615367;0;False;False;False;False;False;False;False;False;False;False;True;True;False
59;-1;0;0;0;0;0;6.9411900550683745;1;False;False;False;False;True;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;1.9459101490553132;0;False;False;False;False;False;False;False;False;False;False;False;False;False
58;1;0;0;0;0;0;8.484876589939695;0;False;False;True;False;False;False;False;False;False;False;False;True;False
35;1;0;0;0;0;0;7.666690200080086;0;False;False;False;False;False;False;True;False;False;False;False;True;False
37;0;0;0;0;0;0;6.818924065275521;0;True;False;False;False;False;False;False;False;False;False;False;False;True
56;0;0;0;0;0;0;6.326149473155099;0;False;False;False;False;False;False;False;False;False;False;True;False;False
52;0;0;0;0;0;0;8.096817470572319;0;False;False;True;False;False;False;False;False;False;False;False;True;False
56;1;0;0;0;0;0;7.099201743553092;1;True;False;False;False;False;False;False;False;False;False;False;True;False
53;2;0;1;0;0;0;6.068425588244111;0;False;False;False;False;False;False;False;False;True;False;False;True;False
45;0;0;0;0;0;0;3.8066624897703196;0;False;False;False;False;False;False;False;False;False;False;True;True;False
49;2;0;0;0;0;0;4.174387269895637;1;False;False;False;True;False;False;False;False;False;False;False;True;False
41;0;0;1;0;0;0;7.07326971745971;0;False;False;True;False;False;False;False;False;False;False;False;False;True
47;1;0;0;0;0;0;5.717027701406222;0;True;False;False;False;False;False;False;False;False;False;False;True;False
50;2;0;0;0;0;0;6.517671272912275;0;True;False;False;False;False;False;False;False;False;False;False;True;False
43;1;0;0;0;0;0;4.060443010546419;0;False;False;False;False;False;False;False;False;False;False;False;False;False
40;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;True;False;False;False
38;0;0;1;0;0;0;9.063926353520646;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;-1;0;0;0;0;0;5.10594547390058;1;True;False;False;False;False;False;False;False;False;False;False;False;False
36;2;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True
38;1;0;0;0;0;0;6.073044534100405;0;False;False;False;False;False;False;True;False;False;False;False;True;False
45;2;0;0;0;0;0;7.532088143541722;0;False;False;False;True;False;False;False;False;False;False;False;True;False
58;-1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False
38;1;1;0;0;0;1;-2.3978952727983707;0;True;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;0;0;0;0;6.576469569048224;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;6.38856140554563;0;True;False;False;False;False;False;False;False;False;False;False;True;False
58;0;0;0;0;0;0;4.941642422609304;0;False;False;False;False;False;False;False;False;True;False;False;True;False
51;1;0;0;0;0;0;9.479603858903946;0;False;False;False;False;False;False;False;False;True;False;False;True;False
40;0;0;0;1;0;0;7.484930283289661;0;True;False;False;False;False;False;False;False;False;False;False;False;True
23;1;0;1;0;0;0;7.158513997329321;0;False;False;False;False;False;False;False;True;False;False;False;False;True
50;-1;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
45;0;0;0;0;0;0;6.300785794663244;0;False;False;True;False;False;False;False;False;False;False;False;False;False
49;1;0;0;1;0;0;7.533693709848633;0;True;False;False;False;False;False;False;False;False;False;False;False;False
55;0;0;0;0;0;0;9.093244600099936;0;False;False;False;False;True;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;9.313348122050412;0;True;False;False;False;False;False;False;False;False;False;False;True;False
45;1;0;1;1;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;False;False
45;0;0;0;0;0;0;6.621405651764134;0;False;False;False;False;False;True;False;False;False;False;False;True;False
48;1;0;0;0;0;0;5.049856007249537;0;False;False;False;False;False;False;False;False;False;False;False;True;False
56;1;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
41;1;0;1;1;0;0;6.45833828334479;0;False;False;True;False;False;False;False;False;False;False;False;False;False
38;0;0;0;1;0;0;6.142037405587356;0;False;False;False;False;False;False;False;False;False;False;False;True;False
59;2;0;0;0;0;0;8.399760094524142;0;False;False;False;False;False;False;False;False;True;False;False;True;False
25;0;0;1;0;0;1;-4.430816798843313;0;True;False;False;False;False;False;False;False;False;False;False;True;False
57;0;0;0;0;0;0;7.711996507047669;0;False;False;True;False;False;False;False;False;False;False;False;True;False
54;1;0;1;0;0;0;7.190676034332207;0;False;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;1;1;0;0;3.2188758248682006;0;False;False;False;False;False;False;True;False;False;False;False;True;False
36;2;0;1;0;0;0;9.10719961305667;0;False;False;False;False;False;False;False;False;False;True;False;False;True
36;1;0;0;0;0;0;7.675081857716334;0;False;False;False;False;False;False;True;False;False;False;False;True;False
48;1;0;0;0;0;0;5.986452005284438;0;False;False;False;True;False;False;False;False;False;False;False;True;False
39;1;0;1;0;0;1;-5.081404364984463;0;False;False;False;False;True;False;False;False;False;False;False;True;False
32;2;0;1;1;0;0;7.057036981697891;0;False;False;False;True;False;False;False;False;False;False;False;False;True
43;2;0;0;0;0;0;5.983936280687191;0;False;True;False;False;False;False;False;False;False;False;False;True;False
36;2;0;0;0;0;0;5.820082930352362;0;False;False;False;True;False;False;False;False;False;False;False;True;False
59;2;0;0;0;0;0;8.860782895806315;0;False;False;False;True;False;False;False;False;False;False;False;True;False
42;2;0;0;0;0;0;7.945201132412759;0;False;False;False;False;False;True;False;False;False;False;False;True;False
37;1;0;1;0;0;0;7.353081920515432;0;False;False;False;False;False;False;False;False;False;False;False;False;True
28;2;0;1;1;0;1;-6.6895992691789665;0;False;False;False;False;False;False;False;False;True;False;False;False;True
40;1;0;1;1;0;0;5.932245187448011;0;False;False;False;False;False;False;True;False;False;False;False;True;False
41;2;0;0;1;0;0;8.733110697638708;0;False;False;False;True;False;False;False;False;False;False;False;True;False
44;2;0;1;0;0;0;6.716594773520978;0;False;False;False;True;False;False;False;False;False;False;False;False;True
42;-1;0;0;0;0;0;9.059633754551479;0;True;False;False;False;False;False;False;False;False;False;False;True;False
41;-1;0;0;0;0;0;7.138866999945524;0;False;False;False;False;False;False;False;False;False;False;True;False;True
55;0;0;0;0;0;0;0.0;0;False;False;True;False;False;False;False;False;False;False;False;True;False
60;1;0;0;0;0;0;8.185350223178686;0;False;False;True;False;False;False;False;False;False;False;False;True;False
48;2;0;0;0;0;0;7.7706452341291765;0;False;False;False;False;False;False;False;False;True;False;False;True;False
58;2;0;0;0;0;0;5.749392985908253;0;False;False;False;True;False;False;False;False;False;False;False;True;False
56;0;0;0;0;0;0;0.0;0;False;False;False;False;True;False;False;False;False;False;False;True;False
51;0;0;0;0;0;0;7.8343923029104365;0;False;False;False;False;True;False;False;False;False;False;False;True;False
37;2;0;0;0;0;0;4.6913478822291435;0;False;True;False;False;False;False;False;False;False;False;False;False;True
49;1;0;0;0;0;0;4.897839799950911;0;False;False;False;False;False;False;True;False;False;False;False;False;True
58;0;0;0;0;0;0;8.535622326884605;0;False;False;False;False;True;False;False;False;False;False;False;True;False
36;1;0;0;0;0;0;7.4770384723196965;1;False;False;False;False;False;False;False;False;False;True;False;True;False
41;1;0;1;0;0;0;7.816416983691801;0;False;True;False;False;False;False;False;False;False;False;False;True;False
43;0;0;0;0;0;0;8.895492631451633;0;False;False;False;False;True;False;False;False;False;False;False;True;False
45;-1;0;0;0;0;0;5.8888779583328805;0;False;False;False;False;False;False;False;False;False;False;True;True;False
37;2;0;1;0;0;1;-4.787491742782046;0;False;False;False;True;False;False;False;False;False;False;False;False;True
39;2;0;0;0;0;0;3.1780538303479458;0;False;False;False;False;False;False;False;False;False;False;False;False;True
36;1;0;0;0;0;0;5.393627546352362;0;True;False;False;False;False;False;False;False;False;False;False;True;False
46;0;0;0;0;0;0;5.655991810819852;0;False;False;False;False;False;False;False;False;False;False;True;True;False
57;2;0;0;0;0;0;7.360103972989152;0;False;False;False;True;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;7.189922170745808;0;False;False;False;False;False;False;True;False;False;False;False;True;False
37;0;0;0;0;0;0;6.376726947898627;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;2;0;1;1;0;0;2.9444389791664403;0;False;False;False;False;False;False;False;False;True;False;False;False;True
45;0;0;1;0;0;0;4.762173934797756;0;False;False;False;False;False;False;True;False;False;False;False;True;False
56;0;0;0;0;0;0;0.6931471805599453;0;False;False;True;False;False;False;False;False;False;False;False;False;True
35;2;0;0;0;0;0;6.698268054115413;0;False;False;False;True;False;False;False;False;False;False;False;True;False
54;1;0;0;0;0;0;8.20849175174038;0;False;False;False;False;True;False;False;False;False;False;False;True;False
51;2;1;0;0;0;0;2.772588722239781;0;False;True;False;False;False;False;False;False;False;False;False;False;True
39;2;0;0;0;0;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False
38;0;0;0;0;0;0;5.241747015059643;0;False;False;False;False;False;False;True;False;False;False;False;False;False
49;1;0;1;0;0;0;7.489412083508719;0;False;False;False;False;False;False;False;False;False;False;False;True;False
38;2;0;1;0;0;0;6.682108597449809;0;True;False;False;False;False;False;False;False;False;False;False;False;True
32;1;0;1;0;0;0;1.0986122886681098;0;False;False;False;False;False;False;False;False;True;False;False;False;False
57;1;0;0;1;0;0;8.68084148294457;0;False;False;False;False;False;False;False;False;False;False;False;True;False
41;2;0;0;0;0;0;7.470793774195062;0;False;False;False;False;False;True;False;False;False;False;False;False;True
40;2;0;0;0;0;0;7.130098510125578;1;False;False;False;False;False;False;False;False;False;False;False;False;True
44;0;0;1;0;0;0;5.7745515455444085;0;True;False;False;False;False;False;False;False;False;False;False;True;False
45;1;0;0;0;0;0;7.175489713624222;0;False;False;False;False;False;False;True;False;False;False;False;True;False
52;1;0;0;0;0;0;8.350902451694811;0;False;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;0;0;0;0;7.4413203897176174;0;True;False;False;False;False;False;False;False;False;False;False;True;False
52;-1;0;1;0;0;0;4.430816798843313;0;False;False;False;False;False;False;False;False;False;True;False;True;False
36;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;False;False;False;False
58;2;0;0;0;0;0;6.210600077024653;0;False;False;True;False;False;False;False;False;False;False;False;True;False
43;1;0;1;0;0;0;4.0943445622221;0;False;False;False;False;False;False;False;False;True;False;False;False;True
48;0;0;0;0;0;0;8.103191752285786;0;True;False;False;False;False;False;False;False;False;False;False;True;False
60;2;0;0;0;0;0;4.382026634673881;0;False;False;False;True;False;False;False;False;False;False;False;True;False
29;1;0;1;0;0;0;5.147494476813453;0;False;False;False;False;False;False;False;False;False;False;False;False;True
37;0;1;0;0;0;1;-4.962844630259907;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;5.75890177387728;0;False;False;False;False;False;False;True;False;False;False;False;False;True
31;1;0;1;0;0;0;3.4339872044851463;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;0;0;1;0;0;0;8.623533227187563;0;True;False;False;False;False;False;False;False;False;False;False;True;False
36;0;0;0;0;0;0;5.60947179518496;0;True;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;False;False;True;False
51;0;0;1;0;0;0;8.005033344637111;0;True;False;False;False;False;False;False;False;False;False;False;True;False
55;2;0;0;0;0;0;9.301825062098361;0;False;False;False;True;False;False;False;False;False;False;False;True;False
44;2;0;0;0;0;0;7.282761179605593;0;False;False;False;False;False;False;False;False;True;False;False;True;False
48;1;0;0;0;0;0;9.514289416891836;0;False;False;False;False;False;False;False;False;False;False;False;True;False
59;1;0;0;0;0;0;7.796880342783522;0;False;False;False;False;True;False;False;False;False;False;False;False;True
47;2;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True
42;0;0;0;0;0;0;6.274762021241939;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;5.484796933490655;0;False;False;False;False;False;False;False;False;True;False;False;True;False
39;-1;0;1;0;0;0;7.990576881743923;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;5.204006687076795;0;True;False;False;False;False;False;False;False;False;False;False;False;False
56;1;0;1;0;0;0;5.420534999272286;0;False;False;False;False;False;False;False;False;True;False;False;True;False
47;-1;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
34;1;0;1;0;0;0;5.8664680569332965;0;True;False;False;False;False;False;False;False;False;False;False;True;False
38;1;0;0;0;0;0;7.759187438507795;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;2;0;0;0;0;0;7.442492722794441;0;False;False;False;False;False;False;False;False;False;True;False;False;True
38;0;0;0;0;0;0;7.433666540166168;0;True;False;False;False;False;False;False;False;False;False;False;False;True
52;2;0;1;0;0;0;3.9318256327243257;0;False;False;False;True;False;False;False;False;False;False;False;False;False
35;1;0;1;0;0;0;6.591673732008658;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;1;0;1;0;0;0;6.9985096422506015;0;False;False;False;False;False;False;False;False;True;False;False;False;True
37;2;0;0;0;0;0;9.085797036901582;1;False;False;False;True;False;False;False;False;False;False;False;False;True
53;2;0;0;0;0;0;7.518607216815252;0;False;False;False;False;False;True;False;False;False;False;False;False;False
45;2;0;0;0;0;0;8.12296471523406;0;False;False;False;True;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;4.672828834461906;0;False;False;False;False;False;False;True;False;False;False;False;False;True
49;0;0;0;0;0;0;4.962844630259907;0;False;False;False;False;False;False;False;False;False;False;True;True;False
37;1;0;0;0;0;0;7.372118028337787;0;True;False;False;False;False;False;False;False;False;False;False;True;False
39;-1;0;0;0;0;0;8.476579508530941;0;False;False;False;True;False;False;False;False;False;False;False;True;False
55;1;0;0;0;0;0;0.0;1;True;False;False;False;False;False;False;False;False;False;False;True;False
46;1;0;0;0;0;0;8.84130362048157;0;False;False;False;False;False;False;True;False;False;False;False;True;False
38;2;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;True;False
55;1;0;0;1;0;0;8.206583614320753;0;False;False;False;False;False;False;False;False;False;False;False;True;False
39;1;0;1;0;0;0;5.552959584921617;0;False;False;False;False;False;False;True;False;False;False;False;True;False
46;0;0;0;0;0;0;6.466144724237619;0;True;False;False;False;False;False;False;False;False;False;False;True;False
53;1;0;1;0;0;0;5.831882477283517;0;False;False;False;False;True;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;7.720017940432244;0;False;True;False;False;False;False;False;False;False;False;False;True;False
37;0;0;1;1;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
46;1;0;0;0;0;0;5.602118820879701;0;False;False;False;True;False;False;False;False;False;False;False;False;False
55;0;0;0;0;0;0;5.375278407684165;0;True;False;False;False;False;False;False;False;False;False;False;False;False
56;0;0;0;0;0;0;6.391917113392602;0;True;False;False;False;False;False;False;False;False;False;False;False;False
38;0;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;False;False
49;1;0;1;0;0;0;7.444248649496705;0;False;False;False;False;False;False;False;False;False;False;False;False;False
58;1;0;0;0;0;0;6.717804695023691;1;False;False;False;False;False;False;False;False;False;False;False;True;False
46;1;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
41;1;0;1;0;0;0;8.36264243156764;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;1;0;0;0;0;0;7.862112211662748;0;False;False;False;True;False;False;False;False;False;False;False;True;False
56;1;0;0;0;0;0;7.1631723908466425;0;False;False;False;False;False;False;False;False;False;False;False;True;False
45;0;0;0;0;0;0;6.5722825426940075;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;7.898411092811599;0;False;False;False;False;True;False;False;False;False;False;False;True;False
57;1;0;0;0;0;0;8.576593534697684;0;False;False;False;False;True;False;False;False;False;False;False;False;True
44;1;0;0;0;0;0;7.421775793644647;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;1;0;0;0;0;0;3.828641396489095;0;False;False;False;False;False;False;False;False;False;True;False;False;False
52;1;0;0;0;0;0;6.542471960506805;0;False;False;False;False;False;False;False;False;False;False;False;True;False
53;1;0;0;0;0;0;5.680172609017068;0;False;False;True;False;False;False;False;False;False;False;False;False;False
47;1;0;1;0;0;0;6.089044875446846;0;False;False;False;False;False;False;True;False;False;False;False;True;False
35;0;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;False;False
36;0;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;True;False;True;False
44;1;0;0;0;0;0;6.844815479208263;0;False;False;False;False;False;False;True;False;False;False;False;True;False
46;2;0;0;0;0;0;3.9889840465642745;0;False;False;False;False;False;False;False;False;True;False;False;True;False
57;1;0;1;0;0;0;8.640825751861513;0;False;True;False;False;False;False;False;False;False;False;False;True;False
39;1;0;0;0;0;0;4.795790545596741;0;False;False;False;True;False;False;False;False;False;False;False;False;True
59;2;0;1;0;0;0;8.060224240440958;0;False;False;False;True;False;False;False;False;False;False;False;True;False
49;2;0;0;0;0;0;7.487173694213739;0;True;False;False;False;False;False;False;False;False;False;False;True;False
51;1;0;0;0;0;0;5.3471075307174685;0;False;False;False;False;False;False;True;False;False;False;False;True;False
54;2;0;0;0;0;0;5.680172609017068;0;False;False;False;True;False;False;False;False;False;False;False;True;False
43;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
45;1;0;0;0;0;0;3.4011973816621555;0;False;False;False;False;False;False;False;False;True;False;False;False;False
36;1;0;0;0;0;0;7.9658927350845286;0;False;False;True;False;False;False;False;False;False;False;False;True;False
48;-1;0;0;0;0;0;4.31748811353631;0;False;False;False;False;False;False;False;False;True;False;False;True;False
50;1;0;0;0;0;0;8.549660381553739;0;False;False;False;False;False;False;False;False;False;True;False;True;False
39;1;0;0;0;0;0;7.108244139731541;0;False;False;False;False;False;False;False;False;False;False;False;True;False
36;0;0;0;0;0;0;5.214935757608986;0;False;False;False;False;False;False;True;False;False;False;False;False;True
39;2;0;0;0;0;0;7.875119281040293;1;False;False;False;False;False;True;False;False;False;False;False;True;False
49;0;0;1;0;0;0;6.251903883165888;0;True;False;False;False;False;False;False;False;False;False;False;True;False
51;0;0;0;0;0;0;7.824046010856292;0;False;False;True;False;False;False;False;False;False;False;False;True;False
57;-1;0;0;0;0;0;4.6913478822291435;0;True;False;False;False;False;False;False;False;False;False;False;True;False
43;1;0;1;0;0;0;7.8156105320351905;0;False;False;False;False;False;False;True;False;False;False;False;True;False
53;2;0;1;0;0;0;8.388905171114706;0;False;False;False;False;False;True;False;False;False;False;False;True;False
49;2;0;1;0;0;1;-6.154858094016418;0;False;False;False;True;False;False;False;False;False;False;False;True;False
45;0;0;0;0;0;0;5.402677381872279;0;False;False;True;False;False;False;False;False;False;False;False;False;False
42;1;0;0;0;0;0;5.6131281063880705;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;1;0;0;0;0;0;5.236441962829949;0;False;False;True;False;False;False;False;False;False;False;False;True;False
57;-1;0;0;0;0;0;6.489204931325317;0;False;True;False;False;False;False;False;False;False;False;False;True;False
58;0;0;1;0;0;0;6.489204931325317;0;False;False;False;False;True;False;False;False;False;False;False;True;False
36;0;0;1;0;0;0;5.988961416889864;0;True;False;False;False;False;False;False;False;False;False;False;True;False
38;1;0;0;0;0;0;6.302618975744905;0;False;False;False;False;False;False;False;False;False;False;False;True;False
50;-1;0;0;0;0;0;6.19644412779452;0;False;False;False;False;False;False;False;False;False;False;True;False;True
55;1;0;1;0;0;0;4.736198448394496;0;False;True;False;False;False;False;False;False;False;False;False;True;False
49;1;1;0;1;0;1;-5.187385805840755;0;False;True;False;False;False;False;False;False;False;False;False;True;False
36;1;0;1;0;0;0;7.1853870155804165;0;False;False;False;False;False;False;False;False;True;False;False;True;False
50;0;0;1;0;0;0;5.564520407322694;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;7.641564441260972;0;False;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;1;0;0;0;6.016157159698354;0;False;False;False;False;False;False;False;True;False;False;False;False;True
54;0;0;1;0;0;0;6.992096427415888;0;True;False;False;False;False;False;False;False;False;False;False;True;False
39;1;0;0;0;0;0;7.221105098182496;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;1;0;0;0;8.280204233279974;0;False;False;True;False;False;False;False;False;False;False;False;True;False
36;1;0;1;0;0;0;6.625392368007956;0;True;False;False;False;False;False;False;False;False;False;False;True;False
47;2;0;0;0;0;0;6.124683390894205;0;False;False;True;False;False;False;False;False;False;False;False;False;True
60;1;0;0;0;0;0;7.3938782901077555;0;False;False;False;False;True;False;False;False;False;False;False;False;True
39;0;0;0;0;0;0;5.680172609017068;0;True;False;False;False;False;False;False;False;False;False;False;True;False
36;0;0;0;0;0;0;8.328209491748732;0;True;False;False;False;False;False;False;False;False;False;False;True;False
52;2;0;1;0;0;0;5.568344503761097;0;False;False;False;True;False;False;False;False;False;False;False;True;False
44;1;0;1;0;0;0;7.372118028337787;0;False;False;False;False;False;False;False;False;False;True;False;True;False
59;1;0;0;0;0;0;8.117908942383155;0;False;False;False;False;True;False;False;False;False;False;False;True;False
42;1;0;0;0;0;0;7.284134806195205;0;False;False;False;False;False;False;False;False;False;False;True;False;True
38;0;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;False;False
54;-1;0;0;0;0;0;7.84971375760487;0;False;False;False;False;False;False;False;False;True;False;False;True;False
38;0;0;1;0;0;0;6.322565239927284;0;False;False;False;False;False;False;True;False;False;False;False;False;True
48;1;0;1;0;0;0;6.364750756851911;0;True;False;False;False;False;False;False;False;False;False;False;False;True
55;1;0;0;0;0;0;7.746300662231439;0;False;False;False;False;True;False;False;False;False;False;False;True;False
40;1;0;0;1;0;0;6.859614903654202;0;True;False;False;False;False;False;False;False;False;False;False;True;False
55;1;0;1;0;0;0;4.060443010546419;0;False;False;False;False;False;False;False;False;True;False;False;True;False
47;1;0;0;0;0;0;4.927253685157205;0;False;False;False;False;False;False;True;False;False;False;False;True;False
59;2;0;1;0;0;0;6.448889394146858;0;False;True;False;False;False;False;False;False;False;False;False;True;False
43;0;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
55;0;0;0;0;0;0;5.3706380281276624;0;False;True;False;False;False;False;False;False;False;False;False;True;False
58;0;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
41;0;0;0;0;0;0;7.543273346705446;0;True;False;False;False;False;False;False;False;False;False;False;False;False
56;1;0;0;0;0;0;7.01571242048723;0;False;False;False;False;False;True;False;False;False;False;False;True;False
39;0;0;1;0;0;0;7.242797922793756;0;True;False;False;False;False;False;False;False;False;False;False;True;False
47;1;0;0;0;0;0;7.282073658093465;0;False;False;True;False;False;False;False;False;False;False;False;False;False
37;1;1;0;0;0;0;6.542471960506805;0;False;False;False;False;False;False;False;False;True;False;False;True;False
44;2;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
47;2;0;0;0;0;0;8.223627175805483;1;False;False;True;False;False;False;False;False;False;False;False;False;True
38;1;0;1;0;0;0;6.555356891810665;0;False;False;False;False;False;False;True;False;False;False;False;True;False
38;1;0;0;0;0;0;5.736572297479192;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;1;0;0;1;0;0;7.163946684342547;0;False;False;False;False;False;False;True;False;False;False;False;True;False
38;0;0;1;1;0;0;6.2285110035911835;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;9.033603193476129;0;False;False;False;False;False;False;False;False;True;False;False;True;False
