cust_id,education,year_birth,num_children,income,Cluster
687,Postgraduate,1978,1,71022.0,2
688,Postgraduate,1988,0,90247.0,0
689,Postgraduate,1968,1,41335.0,1
690,Postgraduate,1986,1,71952.0,2
691,PhD,1970,1,35682.0,1
692,Postgraduate,1951,1,43185.0,2
693,PhD,1948,1,66375.0,2
694,Postgraduate,1971,1,35178.0,1
695,Postgraduate,1986,1,25252.0,1
696,Postgraduate,1965,1,55250.0,2
697,Postgraduate,1975,1,33249.0,1
698,Postgraduate,1953,0,58398.0,0
699,Postgraduate,1982,1,50272.0,1
700,PhD,1975,0,76618.0,0
701,Undergraduate,1960,0,87305.0,0
702,Postgraduate,1978,1,25851.0,1
703,Postgraduate,1970,1,58710.0,2
704,Postgraduate,1958,2,45160.0,1
705,Postgraduate,1965,1,74806.0,2
706,Postgraduate,1954,0,59111.0,2
707,PhD,1984,1,18988.0,1
708,Postgraduate,1965,0,72190.0,0
709,Postgraduate,1976,1,7500.0,1
710,Postgraduate,1966,1,44794.0,1
711,Postgraduate,1955,0,80395.0,0
712,Postgraduate,1976,0,75012.0,0
713,Postgraduate,1965,3,56962.0,2
714,Postgraduate,1991,0,89891.0,2
715,PhD,1949,2,35946.0,1
716,PhD,1953,2,53593.0,2
717,Postgraduate,1978,2,66373.0,2
718,PhD,1948,3,45072.0,1
719,Postgraduate,1973,2,89694.0,2
720,Postgraduate,1949,0,72025.0,0
721,Postgraduate,1973,1,67432.0,2
722,Postgraduate,1952,1,70545.0,2
723,Undergraduate,1989,1,17487.0,1
724,Postgraduate,1969,1,62882.0,2
725,PhD,1953,1,64108.0,2
726,Postgraduate,1956,2,34941.0,1
727,PhD,1950,3,48767.0,1
728,Undergraduate,1978,1,38702.0,1
729,Postgraduate,1964,0,82224.0,0
730,Postgraduate,1952,0,83844.0,0
731,Undergraduate,1975,1,17003.0,1
732,Postgraduate,1995,0,71163.0,0
733,Postgraduate,1970,1,33697.0,1
734,Undergraduate,1954,0,63564.0,0
735,PhD,1972,0,83443.0,0
736,PhD,1958,1,51518.0,2
737,Postgraduate,1975,1,58330.0,2
738,Postgraduate,1969,0,80952.0,0
739,Postgraduate,1979,0,75507.0,0
740,Undergraduate,1978,0,63855.0,0
741,PhD,1972,1,62220.0,2
742,Postgraduate,1964,1,58512.0,2
743,Postgraduate,1979,1,40662.0,1
744,PhD,1959,1,38829.0,1
745,Undergraduate,1981,1,35523.0,1
746,Postgraduate,1967,2,79146.0,2
747,Postgraduate,1988,0,78285.0,0
748,PhD,1978,1,31626.0,1
749,Postgraduate,1952,0,75127.0,0
750,Postgraduate,1955,1,48726.0,1
751,Postgraduate,1977,0,74985.0,0
752,Postgraduate,1987,0,67430.0,0
753,Undergraduate,1965,1,46891.0,1
754,Postgraduate,1956,1,62058.0,2
755,Postgraduate,1979,1,72063.0,2
756,PhD,1951,0,78939.0,0
757,Postgraduate,1965,2,42720.0,2
758,Postgraduate,1972,2,33622.0,1
759,PhD,1957,1,6835.0,1
760,Postgraduate,1953,2,41452.0,1
761,PhD,1965,1,40760.0,1
762,PhD,1958,0,74250.0,0
763,Postgraduate,1955,2,51124.0,1
764,Postgraduate,1971,1,72258.0,0
765,PhD,1974,0,71466.0,0
766,Postgraduate,1976,2,36283.0,1
767,Postgraduate,1970,1,20587.0,1
768,Postgraduate,1972,1,30467.0,1
769,Postgraduate,1972,1,31590.0,1
770,Undergraduate,1986,1,20425.0,1
771,Postgraduate,1960,2,17144.0,1
772,PhD,1968,1,42564.0,2
773,Postgraduate,1978,1,43783.0,2
774,Postgraduate,1976,1,40780.0,2
775,Postgraduate,1945,0,62847.0,0
776,PhD,1957,0,82017.0,0
777,Postgraduate,1950,0,16813.0,1
778,Postgraduate,1978,2,51267.0,1
779,Postgraduate,1961,1,46524.0,1
780,Postgraduate,1962,0,45183.0,1
781,PhD,1954,1,70421.0,2
782,Undergraduate,1965,1,60161.0,2
783,Postgraduate,1973,0,73926.0,0
784,Postgraduate,1968,1,19329.0,1
785,Postgraduate,1970,1,61872.0,2
786,Postgraduate,1956,2,46984.0,1
787,Postgraduate,1951,2,34838.0,1
788,PhD,1944,0,82716.0,0
789,Postgraduate,1958,0,48192.0,0
790,Postgraduate,1976,2,49681.0,2
791,Postgraduate,1971,1,56850.0,1
792,Postgraduate,1957,1,55267.0,2
793,Postgraduate,1972,2,59666.0,2
794,Postgraduate,1972,1,72504.0,0
795,Postgraduate,1981,0,26872.0,1
796,Postgraduate,1972,1,21359.0,1
797,Postgraduate,1975,0,73170.0,0
798,Postgraduate,1955,1,52750.0,2
799,PhD,1986,0,91820.0,0
800,PhD,1970,1,65968.0,2
801,Postgraduate,1976,2,30772.0,1
802,Postgraduate,1954,0,22507.0,2
803,Postgraduate,1972,1,65685.0,2
804,Undergraduate,1978,1,25804.0,1
805,PhD,1980,0,76412.0,0
806,Postgraduate,1972,1,22063.0,1
807,Postgraduate,1961,0,57091.0,2
808,Postgraduate,1963,0,22419.0,1
809,Postgraduate,1959,1,87771.0,0
810,Undergraduate,1959,1,78353.0,2
811,Postgraduate,1954,3,93404.0,2
812,Postgraduate,1962,3,37859.0,1
813,PhD,1958,1,80995.0,2
814,Postgraduate,1984,1,16529.0,1
815,PhD,1976,2,55412.0,1
816,Postgraduate,1992,0,48789.0,2
817,PhD,1967,2,56575.0,2
818,Undergraduate,1980,1,25130.0,1
819,Postgraduate,1967,2,35441.0,1
820,Postgraduate,1956,1,71391.0,2
821,Postgraduate,1972,1,49494.0,2
822,Postgraduate,1980,0,81702.0,0
823,Undergraduate,1980,1,45889.0,1
824,Postgraduate,1977,1,56628.0,2
825,Postgraduate,1950,2,34026.0,1
826,Postgraduate,1974,1,40049.0,1
827,Postgraduate,1988,1,34176.0,1
828,Postgraduate,1981,1,19419.0,1
829,Undergraduate,1960,0,82504.0,0
830,Postgraduate,1970,0,81205.0,0
831,Undergraduate,1991,0,61618.0,0
832,Postgraduate,1956,1,55284.0,2
833,Postgraduate,1963,1,49980.0,1
834,Postgraduate,1980,2,15072.0,1
835,Postgraduate,1974,1,49166.0,2
836,PhD,1954,1,65324.0,2
837,Undergraduate,1957,0,82347.0,0
838,PhD,1966,2,30843.0,1
839,PhD,1974,1,46374.0,2
840,Postgraduate,1979,1,60474.0,2
841,Postgraduate,1973,1,38576.0,1
842,Postgraduate,1985,2,55357.0,2
843,Postgraduate,1966,2,37758.0,1
844,Undergraduate,1989,0,85710.0,0
845,Postgraduate,1969,1,23228.0,1
846,Postgraduate,1969,2,44602.0,1
847,Postgraduate,1987,0,7500.0,1
848,Undergraduate,1989,1,38683.0,1
849,Undergraduate,1975,1,49514.0,2
850,PhD,1973,1,57906.0,2
851,Postgraduate,1966,1,43456.0,2
852,Postgraduate,1986,2,19485.0,1
853,Postgraduate,1978,1,53172.0,2
854,Postgraduate,1979,1,30545.0,1
855,PhD,1983,0,70123.0,0
856,Postgraduate,1959,1,62450.0,2
857,Postgraduate,1976,1,21675.0,1
858,Undergraduate,1981,2,42395.0,1
859,Postgraduate,1978,1,61346.0,2
860,Postgraduate,1953,0,80812.0,0
861,Postgraduate,1971,2,42835.0,2
862,Postgraduate,1983,1,39922.0,1
863,Postgraduate,1956,0,86424.0,0
864,Undergraduate,1978,1,17117.0,1
865,Postgraduate,1972,1,24762.0,1
866,Postgraduate,1975,1,35797.0,1
867,Postgraduate,1975,2,36627.0,1
868,Undergraduate,1981,2,51111.0,1
869,PhD,1972,0,86857.0,0
870,PhD,1970,0,82072.0,0
871,PhD,1953,3,46231.0,1
872,Postgraduate,1959,2,42243.0,1
873,Postgraduate,1962,2,51195.0,2
874,Postgraduate,1978,0,68092.0,0
875,Postgraduate,1973,1,31814.0,1
876,Postgraduate,1965,2,51390.0,2
877,Postgraduate,1983,0,76630.0,0
878,Undergraduate,1991,1,26868.0,1
879,PhD,1943,0,48948.0,0
880,PhD,1972,1,55260.0,2
881,Postgraduate,1956,1,64090.0,2
882,Postgraduate,1958,1,78331.0,0
883,PhD,1974,1,37087.0,1
884,Postgraduate,1986,1,21846.0,1
885,Postgraduate,1958,0,81320.0,0
886,Postgraduate,1970,1,54137.0,1
887,Postgraduate,1967,0,66825.0,0
888,Postgraduate,1973,0,57100.0,2
889,Postgraduate,1969,3,58917.0,1
890,Postgraduate,1977,0,85072.0,0
891,Postgraduate,1961,0,86429.0,0
892,Postgraduate,1971,1,45684.0,1
893,Postgraduate,1974,1,47889.0,1
894,PhD,1986,0,45921.0,1
895,PhD,1966,0,78420.0,0
896,Postgraduate,1992,0,75114.0,0
897,PhD,1963,1,52278.0,2
898,Postgraduate,1972,1,35641.0,1
899,Postgraduate,1994,0,95529.0,0
900,Postgraduate,1954,0,62820.0,0
901,Postgraduate,1960,0,73113.0,0
902,PhD,1982,0,84169.0,0
903,Undergraduate,1954,1,42607.0,1
904,PhD,1954,0,74637.0,0
905,PhD,1955,2,46015.0,1
906,Postgraduate,1993,0,72354.0,0
907,Postgraduate,1969,1,39858.0,1
908,PhD,1948,2,34469.0,1
909,Postgraduate,1986,1,83033.0,0
910,Postgraduate,1979,0,24401.0,1
911,Postgraduate,1978,0,77583.0,0
912,Undergraduate,1982,0,74116.0,0
913,Postgraduate,1993,0,74293.0,0
914,PhD,1976,1,68397.0,2
915,PhD,1974,0,79632.0,0
916,Postgraduate,1989,1,46107.0,1
917,PhD,1951,1,64950.0,2
918,Undergraduate,1989,1,25443.0,1
919,Postgraduate,1952,0,75127.0,0
920,PhD,1971,1,32892.0,1
921,Postgraduate,1971,0,71796.0,0
922,PhD,1970,1,67536.0,2
923,Postgraduate,1971,1,55239.0,2
924,PhD,1975,1,60554.0,2
925,Undergraduate,1952,2,64831.0,2
926,PhD,1962,1,56067.0,2
927,Postgraduate,1983,0,82025.0,0
928,Postgraduate,1953,0,94384.0,0
929,Undergraduate,1986,0,14906.0,1
930,PhD,1987,0,51563.0,2
931,Undergraduate,1982,1,57937.0,2
932,Postgraduate,1979,2,68274.0,2
933,Postgraduate,1977,1,39771.0,1
934,Undergraduate,1975,1,67893.0,2
935,PhD,1979,1,27922.0,1
936,PhD,1976,2,52190.0,1
937,Postgraduate,1973,2,44051.0,1
938,PhD,1971,2,42767.0,1
939,Postgraduate,1976,2,46106.0,1
940,PhD,1976,2,16927.0,1
941,Postgraduate,1965,1,59754.0,2
942,Postgraduate,1952,1,53700.0,2
943,Postgraduate,1973,2,59041.0,1
944,PhD,1957,1,54237.0,2
945,Postgraduate,1967,1,70647.0,2
946,PhD,1962,1,52597.0,2
947,Postgraduate,1969,1,41021.0,1
948,PhD,1975,1,40233.0,1
949,Postgraduate,1980,2,50183.0,1
950,Postgraduate,1959,1,54753.0,2
951,Postgraduate,1973,0,92955.0,0
952,Postgraduate,1973,1,33471.0,1
953,PhD,1974,1,34596.0,1
954,Postgraduate,1980,1,44010.0,2
955,Postgraduate,1988,0,84219.0,0
956,PhD,1968,3,40706.0,1
957,Undergraduate,1988,1,15716.0,1
958,Undergraduate,1959,1,59052.0,2
959,Postgraduate,1971,0,80573.0,0
960,Postgraduate,1962,0,83715.0,0
961,Postgraduate,1959,0,82576.0,0
962,Postgraduate,1965,3,56962.0,2
963,Postgraduate,1952,2,35704.0,1
964,Postgraduate,1954,1,53103.0,2
965,Undergraduate,1960,2,46779.0,1
966,Postgraduate,1965,0,4861.0,1
967,Postgraduate,1979,1,33462.0,1
968,Postgraduate,1978,1,63693.0,2
969,Postgraduate,1950,0,80763.0,0
970,PhD,1974,1,65352.0,2
971,PhD,1978,0,82170.0,0
972,Postgraduate,1969,0,75759.0,0
973,Undergraduate,1976,0,79689.0,0
974,PhD,1956,2,35340.0,1
975,Postgraduate,1954,0,85683.0,0
976,Undergraduate,1972,1,24884.0,1
977,Postgraduate,1981,1,42021.0,2
978,Postgraduate,1989,1,64449.0,2
979,Postgraduate,1954,2,64587.0,1
980,Postgraduate,1995,0,34824.0,1
981,Postgraduate,1978,0,75437.0,0
982,Postgraduate,1957,2,26091.0,1
983,Postgraduate,1973,1,52845.0,2
984,Postgraduate,1956,1,46086.0,1
985,PhD,1956,1,78028.0,2
986,PhD,1987,0,95169.0,0
987,Undergraduate,1981,2,56337.0,2
988,Postgraduate,1987,1,22434.0,1
989,PhD,1954,1,36930.0,1
990,Postgraduate,1954,1,36130.0,1
991,Postgraduate,1953,1,65569.0,2
992,Postgraduate,1952,0,83844.0,0
993,Postgraduate,1968,2,19514.0,1
994,PhD,1963,2,36736.0,1
995,Postgraduate,1979,1,77568.0,2
996,PhD,1976,1,49187.0,1
997,Postgraduate,1978,1,30168.0,1
998,Postgraduate,1968,1,34053.0,1
999,Postgraduate,1971,2,38196.0,1
1000,Postgraduate,1951,0,59412.0,0
1001,Undergraduate,1965,0,70924.0,0
1002,Postgraduate,1969,0,54165.0,1
1003,Postgraduate,1973,1,32300.0,1
1004,Postgraduate,1976,0,20180.0,1
1005,Postgraduate,1973,1,34961.0,1
1006,PhD,1974,1,28440.0,1
1007,PhD,1953,3,64504.0,2
1008,Postgraduate,1966,1,33564.0,1
1009,Postgraduate,1978,1,17345.0,1
1010,PhD,1967,1,56320.0,2
1011,Postgraduate,1978,1,28647.0,1
1012,Undergraduate,1987,1,15038.0,1
1013,PhD,1958,1,32173.0,1
1014,Undergraduate,1964,1,68316.0,2
1015,Postgraduate,1971,0,74538.0,0
1016,Postgraduate,1971,0,91700.0,0
1017,Postgraduate,1969,0,68695.0,0
1018,Undergraduate,1977,1,31056.0,1
1019,Postgraduate,1973,0,79593.0,0
1020,Postgraduate,1980,0,28071.0,1
1021,PhD,1958,2,37334.0,1
1022,Postgraduate,1972,2,46423.0,1
1023,PhD,1971,1,37126.0,1
1024,Postgraduate,1953,1,47703.0,2
1025,Postgraduate,1959,1,61180.0,2
1026,Postgraduate,1954,2,38998.0,1
1027,Postgraduate,1991,0,8028.0,1
1028,Postgraduate,1962,0,76081.0,0
1029,Postgraduate,1986,1,34728.0,1
1030,Postgraduate,1965,1,33168.0,1
1031,Postgraduate,1966,1,33585.0,1
1032,PhD,1960,1,77037.0,0
1033,Postgraduate,1984,1,35196.0,2
1034,Postgraduate,1966,1,44529.0,2
1035,Undergraduate,1965,0,70924.0,0
1036,PhD,1966,2,28764.0,1
1037,PhD,1949,0,69098.0,0
1038,Undergraduate,1970,2,25959.0,1
1039,Postgraduate,1983,1,27100.0,1
1040,Postgraduate,1985,0,70596.0,0
1041,Postgraduate,1974,1,42557.0,1
1042,PhD,1951,0,53312.0,1
1043,Postgraduate,1952,0,72228.0,0
1044,Postgraduate,1987,0,67605.0,0
1045,Postgraduate,1949,2,62845.0,2
1046,Postgraduate,1958,2,65196.0,2
1047,PhD,1987,0,42000.0,0
1048,PhD,1973,2,35860.0,1
1049,PhD,1964,1,65526.0,2
1050,Postgraduate,1961,2,16860.0,1
1051,Postgraduate,1992,0,83528.0,0
1052,Undergraduate,1965,1,64176.0,2
1053,Postgraduate,1956,0,22304.0,1
1054,Postgraduate,1978,0,67023.0,0
1055,PhD,1971,1,32892.0,1
1056,Postgraduate,1966,1,70713.0,2
1057,Postgraduate,1955,1,59925.0,2
1058,Postgraduate,1953,1,39722.0,1
1059,Postgraduate,1958,0,46610.0,2
1060,Postgraduate,1961,0,88347.0,0
1061,PhD,1981,0,87171.0,0
1062,Undergraduate,1976,2,26907.0,1
1063,Postgraduate,1968,1,50014.0,2
1064,PhD,1978,1,41014.0,1
1065,Postgraduate,1965,0,66294.0,0
1066,Postgraduate,1971,1,36715.0,1
1067,Postgraduate,1956,0,79456.0,0
1068,Postgraduate,1982,1,40479.0,1
1069,Postgraduate,1970,0,75345.0,0
1070,Postgraduate,1977,1,54233.0,2
1071,Postgraduate,1970,2,24163.0,1
1072,PhD,1958,0,84460.0,0
1073,Postgraduate,1983,1,43776.0,1
1074,PhD,1958,0,71691.0,0
1075,PhD,1973,0,85844.0,0
1076,PhD,1974,1,39190.0,1
1077,Postgraduate,1959,0,71367.0,0
1078,PhD,1972,2,38578.0,1
1079,PhD,1965,2,57236.0,1
1080,Postgraduate,1979,1,61825.0,2
1081,Postgraduate,1958,1,79803.0,2
1082,Undergraduate,1986,0,80910.0,0
1083,Postgraduate,1982,1,27590.0,1
1084,Postgraduate,1979,1,56775.0,2
1085,Postgraduate,1975,0,83829.0,0
1086,Undergraduate,1979,1,54210.0,1
1087,Postgraduate,1986,1,38508.0,2
1088,Postgraduate,1970,1,53187.0,1
1089,Postgraduate,1972,1,30023.0,1
1090,PhD,1960,0,76045.0,0
1091,PhD,1952,1,50870.0,1
1092,Undergraduate,1970,0,15315.0,1
1093,Undergraduate,1974,1,65463.0,2
1094,Postgraduate,1965,2,66480.0,2
1095,Postgraduate,1954,0,76773.0,0
1096,Undergraduate,1983,0,81698.0,0
1097,PhD,1973,2,54466.0,1
1098,Postgraduate,1960,0,98777.0,0
1099,PhD,1984,1,16269.0,1
1100,Postgraduate,1971,1,71819.0,2
1101,PhD,1983,1,33569.0,1
1102,Postgraduate,1983,0,36262.0,1
1103,Undergraduate,1966,0,22634.0,1
1104,Undergraduate,1978,1,47025.0,2
1105,Postgraduate,1968,1,70566.0,2
1106,PhD,1979,1,31605.0,1
1107,Postgraduate,1973,2,52034.0,1
1108,Postgraduate,1979,1,48526.0,1
1109,Postgraduate,1954,1,46734.0,1
1110,Postgraduate,1962,2,39552.0,2
1111,Postgraduate,1966,2,86358.0,2
1112,Postgraduate,1977,3,46931.0,1
1113,Undergraduate,1985,0,16581.0,1
1114,Undergraduate,1952,0,63998.0,0
1115,Postgraduate,1951,1,67381.0,2
1116,Postgraduate,1967,2,25930.0,1
1117,Postgraduate,1978,1,42693.0,1
1118,Postgraduate,1976,1,85606.0,0
1119,Postgraduate,1985,0,72903.0,0
1120,Undergraduate,1974,1,49669.0,1
1121,PhD,1968,2,36778.0,1
1122,PhD,1962,0,85696.0,0
1123,Postgraduate,1989,0,10979.0,1
1124,Postgraduate,1961,1,49678.0,1
1125,Postgraduate,1953,1,56129.0,2
1126,Postgraduate,1989,1,37155.0,1
1127,Undergraduate,1978,1,21282.0,1
1128,PhD,1962,1,33419.0,1
1129,Postgraduate,1945,0,63285.0,0
1130,Postgraduate,1974,1,21255.0,1
1131,Postgraduate,1981,1,42162.0,1
1132,Postgraduate,1956,2,54450.0,2
1133,PhD,1954,1,57744.0,2
1134,Postgraduate,1986,1,26576.0,1
1135,PhD,1943,0,57513.0,0
1136,Postgraduate,1964,1,68142.0,2
1137,Postgraduate,1979,1,7500.0,1
1138,Postgraduate,1974,0,83145.0,0
1139,Postgraduate,1960,1,54197.0,1
1140,PhD,1963,2,23091.0,1
1141,Postgraduate,1976,2,46049.0,2
1142,Postgraduate,1974,0,56715.0,0
1143,Postgraduate,1961,0,79410.0,0
1144,Postgraduate,1951,1,57304.0,2
1145,Postgraduate,1965,1,44375.0,1
1146,Postgraduate,1956,2,54450.0,2
1147,Postgraduate,1965,1,59594.0,2
1148,Postgraduate,1994,0,80685.0,0
1149,PhD,1974,1,40344.0,1
1150,Postgraduate,1972,1,62710.0,2
1151,Undergraduate,1968,1,48985.0,1
1152,Postgraduate,1968,3,35322.0,1
1153,Postgraduate,1948,0,77142.0,0
1154,Postgraduate,1969,0,81657.0,0
1155,Undergraduate,1996,0,14421.0,1
1156,Undergraduate,1974,0,20130.0,1
1157,PhD,1990,0,74214.0,0
1158,Postgraduate,1957,2,66726.0,2
1159,Undergraduate,1979,1,23724.0,1
1160,Postgraduate,1960,1,47353.0,1
1161,Postgraduate,1952,2,33444.0,1
1162,Postgraduate,1981,1,54386.0,2
1163,Postgraduate,1981,2,28510.0,1
1164,Postgraduate,1991,0,90638.0,0
1165,Postgraduate,1950,1,48070.0,2
1166,Postgraduate,1957,1,43140.0,1
1167,PhD,1961,1,54959.0,2
1168,Undergraduate,1958,2,15056.0,1
1169,Postgraduate,1971,1,26954.0,1
1170,Postgraduate,1985,1,22327.0,1
1171,Postgraduate,1965,2,44393.0,1
1172,PhD,1952,1,62000.0,2
1173,PhD,1962,1,31497.0,1
1174,Undergraduate,1974,2,45894.0,1
1175,Postgraduate,1970,0,78579.0,0
1176,Postgraduate,1969,1,67369.0,2
1177,Postgraduate,1960,1,58401.0,1
1178,Postgraduate,1952,1,62307.0,1
1179,Postgraduate,1969,2,43641.0,1
1180,Postgraduate,1968,1,63841.0,2
1181,Undergraduate,1965,1,46891.0,1
1182,Postgraduate,1969,1,70091.0,2
1183,PhD,1972,0,78075.0,0
1184,Undergraduate,1961,1,59184.0,0
1185,Postgraduate,1977,2,54809.0,1
1186,Postgraduate,1959,1,58113.0,2
1187,Postgraduate,1958,1,51412.0,1
1188,Postgraduate,1979,1,15287.0,1
1189,Postgraduate,1957,0,66636.0,0
1190,Postgraduate,1956,1,50965.0,2
1191,PhD,1965,0,84618.0,0
1192,Postgraduate,1990,0,18351.0,1
1193,PhD,1957,2,40451.0,1
1194,Postgraduate,1965,1,36317.0,1
1195,Postgraduate,1957,1,42213.0,2
1196,Postgraduate,1955,1,65748.0,2
1197,Postgraduate,1972,1,77044.0,2
1198,Postgraduate,1969,0,74918.0,0
1199,Postgraduate,1972,2,56721.0,1
1200,Postgraduate,1975,2,42160.0,1
1201,Postgraduate,1965,1,61559.0,2
1202,PhD,1963,2,33629.0,1
1203,PhD,1991,0,68682.0,0
1204,Postgraduate,1963,1,34377.0,1
1205,Undergraduate,1986,1,8940.0,1
1206,Postgraduate,1973,1,26228.0,1
1207,Undergraduate,1957,0,77297.0,0
1208,Postgraduate,1981,2,40211.0,1
1209,PhD,1958,2,33438.0,1
1210,PhD,1959,1,75032.0,2
1211,PhD,1955,0,61284.0,2
1212,Postgraduate,1986,1,22518.0,1
1213,Postgraduate,1975,1,54730.0,2
1214,Postgraduate,1955,2,38452.0,1
1215,Postgraduate,1971,2,44421.0,1
1216,PhD,1986,1,38197.0,1
1217,Postgraduate,1978,1,41986.0,1
1218,Postgraduate,1983,1,28427.0,1
1219,PhD,1976,1,37395.0,1
1220,Postgraduate,1971,1,64722.0,2
1221,Postgraduate,1956,1,55249.0,1
1222,Postgraduate,1972,0,84906.0,0
1223,Postgraduate,1989,1,28691.0,1
1224,Postgraduate,1952,2,44213.0,1
1225,Undergraduate,1984,1,25707.0,1
1226,PhD,1967,3,59062.0,1
1227,Postgraduate,1962,1,76624.0,0
1228,Postgraduate,1947,0,66000.0,0
1229,PhD,1978,1,27683.0,1
1230,Postgraduate,1971,0,1730.0,1
1231,Undergraduate,1992,1,7500.0,1
1232,Postgraduate,1968,2,40521.0,1
1233,PhD,1973,1,20427.0,1
1234,Postgraduate,1975,1,65106.0,2
1235,PhD,1965,0,69969.0,0
1236,Postgraduate,1952,2,67433.0,2
1237,PhD,1967,1,77766.0,2
1238,Postgraduate,1972,1,74716.0,2
1239,Postgraduate,1963,1,68118.0,2
1240,PhD,1970,2,55158.0,2
1241,Undergraduate,1955,1,62972.0,2
1242,Postgraduate,1975,1,74190.0,2
1243,Postgraduate,1976,2,39356.0,1
1244,Postgraduate,1969,0,76653.0,0
1245,PhD,1973,2,35860.0,1
1246,PhD,1983,0,90687.0,0
1247,Postgraduate,1982,0,73450.0,0
1248,Postgraduate,1960,2,31454.0,1
1249,Postgraduate,1952,2,47139.0,1
1250,Postgraduate,1975,0,83829.0,0
1251,PhD,1963,2,53378.0,2
1252,Postgraduate,1970,1,19656.0,1
1253,PhD,1948,1,45579.0,1
1254,Undergraduate,1958,0,85485.0,0
1255,Postgraduate,1944,0,55956.0,0
1256,Postgraduate,1963,1,64191.0,2
1257,Postgraduate,1972,1,38808.0,1
1258,Postgraduate,1966,2,57183.0,2
1259,Postgraduate,1968,1,23748.0,1
1260,Postgraduate,1971,1,66303.0,2
1261,Postgraduate,1975,1,37368.0,1
1262,Postgraduate,1964,3,40800.0,1
1263,Postgraduate,1978,0,71847.0,0
1264,Postgraduate,1975,1,46149.0,2
1265,Postgraduate,1983,0,78687.0,0
1266,Undergraduate,1971,0,49118.0,0
1267,PhD,1957,2,37633.0,1
1268,Postgraduate,1951,0,39767.0,2
1269,Undergraduate,1951,0,26997.0,1
1270,Postgraduate,1970,1,33986.0,1
1271,PhD,1972,1,57091.0,2
1272,Undergraduate,1969,2,46831.0,1
1273,Postgraduate,1972,0,83151.0,0
1274,Postgraduate,1971,0,52531.0,0
1275,Postgraduate,1956,0,15759.0,1
1276,Postgraduate,1971,1,22804.0,1
1277,Undergraduate,1973,1,43050.0,1
1278,PhD,1977,2,42997.0,1
1279,PhD,1963,2,48918.0,1
1280,Postgraduate,1954,1,60033.0,1
1281,PhD,1978,1,34043.0,1
1282,Postgraduate,1966,1,57811.0,2
1283,Postgraduate,1946,0,78569.0,0
1284,Postgraduate,1978,2,7500.0,1
1285,Postgraduate,1971,1,157733.0,2
1286,Postgraduate,1953,0,94384.0,0
1287,Undergraduate,1985,0,23148.0,1
1288,Postgraduate,1970,2,44267.0,1
1289,Postgraduate,1979,0,71626.0,0
1290,Postgraduate,1966,1,60894.0,2
1291,Postgraduate,1976,2,50200.0,2
1292,PhD,1965,0,81051.0,0
1293,Postgraduate,1982,0,65169.0,2
1294,Postgraduate,1972,1,59868.0,2
1295,PhD,1960,1,65695.0,2
1296,Postgraduate,1956,0,64857.0,0
1297,Postgraduate,1965,1,45143.0,1
1298,Undergraduate,1955,1,74805.0,0
1299,Undergraduate,1989,1,59060.0,1
1300,PhD,1962,2,27238.0,1
1301,Postgraduate,1965,1,47009.0,2
1302,Undergraduate,1973,2,46094.0,1
1303,Postgraduate,1972,2,40321.0,1
1304,Postgraduate,1984,1,37235.0,1
1305,Postgraduate,1960,0,81843.0,0
1306,Postgraduate,1958,1,46692.0,2
1307,Postgraduate,1968,1,77382.0,2
1308,Postgraduate,1977,2,37774.0,2
1309,Undergraduate,1974,1,18393.0,1
1310,Postgraduate,1962,1,72828.0,2
1311,Postgraduate,1982,0,24711.0,1
1312,PhD,1975,1,45503.0,1
1313,Postgraduate,1982,0,6560.0,1
1314,PhD,1945,0,71604.0,0
1315,Postgraduate,1979,1,27244.0,1
1316,Postgraduate,1969,2,48752.0,1
1317,Postgraduate,1962,1,71434.0,2
1318,Postgraduate,1948,0,90842.0,0
1319,Postgraduate,1978,1,88097.0,2
1320,Postgraduate,1975,1,51948.0,1
1321,Postgraduate,1982,0,71853.0,0
1322,Postgraduate,1983,0,35876.0,1
1323,Postgraduate,1952,1,40049.0,1
1324,Postgraduate,1982,1,39660.0,1
1325,Postgraduate,1962,1,50127.0,1
1326,Postgraduate,1977,1,43263.0,2
1327,Postgraduate,1949,2,62845.0,2
1328,Postgraduate,1990,0,18929.0,1
1329,Undergraduate,1982,1,24367.0,1
1330,Postgraduate,1975,1,33249.0,1
1331,Undergraduate,1959,1,26887.0,1
1332,PhD,1983,0,50150.0,0
1333,Postgraduate,1976,1,62061.0,2
1334,PhD,1962,0,85696.0,0
1335,PhD,1956,0,76542.0,0
1336,Postgraduate,1993,0,70515.0,0
1337,Postgraduate,1987,1,18227.0,1
1338,Postgraduate,1965,1,69139.0,1
1339,Postgraduate,1982,0,69109.0,0
1340,Postgraduate,1962,1,69627.0,2
1341,Postgraduate,1978,1,38136.0,1
1342,PhD,1946,0,62159.0,0
1343,Postgraduate,1963,0,80695.0,0
1344,Postgraduate,1971,2,33316.0,1
1345,Postgraduate,1968,2,58554.0,2
1346,Undergraduate,1992,1,17256.0,1
1347,Postgraduate,1974,2,53034.0,2
1348,Undergraduate,1950,0,52203.0,0
1349,Undergraduate,1977,1,59601.0,2
1350,Postgraduate,1958,1,75154.0,2
1351,Postgraduate,1976,1,47025.0,2
1352,Postgraduate,1973,1,37971.0,1
1353,Postgraduate,1968,1,41335.0,1
1354,Postgraduate,1958,1,67267.0,1
1355,Postgraduate,1975,1,57338.0,1
